speaker	sex	speaker_num	age	TMF	GEPAQ_M	GEPAQ_F	AQ1	AQ2	social2	switching2	detail2	comm2	imagine2	BAP_total	BAP_praglang	BAP_aloof	BAP_rigid	phrase_position	filler_target_order	utterance_position	hyper_context	consonants	v_space_hz	v_space_bk	euclid_dis_hz	euclid_dis_bk
75	a_male	m75	32	17	38	35	13	97	15	16	34	13	19	80	25	25	30	b_final	a_target_filler	medial	b_yes	hd	410416.2029	15.88478657	604.5651908	2.996427947
75	a_male	m75	32	17	38	35	13	97	15	16	34	13	19	80	25	25	30	b_final	a_target_filler	medial	a_no	bt	401966.2898	14.5581989	529.2192004	2.780454385
75	a_male	m75	32	17	38	35	13	97	15	16	34	13	19	80	25	25	30	b_final	a_target_filler	medial	a_no	hd	375710.7782	14.049269	569.1393506	2.786319584
75	a_male	m75	32	17	38	35	13	97	15	16	34	13	19	80	25	25	30	a_initial	a_target_filler	boundary	b_yes	bt	418908.477	14.73877854	579.3729751	2.861480585
75	a_male	m75	32	17	38	35	13	97	15	16	34	13	19	80	25	25	30	a_initial	a_target_filler	boundary	b_yes	hd	334905.3175	12.74396118	557.6053371	2.72739492
75	a_male	m75	32	17	38	35	13	97	15	16	34	13	19	80	25	25	30	a_initial	a_target_filler	boundary	a_no	bt	288088.9225	9.783391709	452.9240987	2.321015897
75	a_male	m75	32	17	38	35	13	97	15	16	34	13	19	80	25	25	30	a_initial	a_target_filler	boundary	a_no	hd	419814.3662	15.9229008	621.2678757	3.008249641
75	a_male	m75	32	17	38	35	13	97	15	16	34	13	19	80	25	25	30	a_initial	b_filler_target	medial	b_yes	bt	321476.7246	11.15973202	498.7661972	2.486315293
75	a_male	m75	32	17	38	35	13	97	15	16	34	13	19	80	25	25	30	a_initial	b_filler_target	medial	b_yes	hd	357306.8526	13.3708645	594.2037225	2.818384865
75	a_male	m75	32	17	38	35	13	97	15	16	34	13	19	80	25	25	30	a_initial	b_filler_target	medial	a_no	bt	326796.3383	11.58754153	501.6755664	2.510661732
75	a_male	m75	32	17	38	35	13	97	15	16	34	13	19	80	25	25	30	a_initial	b_filler_target	medial	a_no	hd	405248.2149	14.97826122	596.0820743	2.877756925
76	a_male	m76	28	13	24	31	22	116	17	26	25	18	30	85	33	18	34	b_final	b_filler_target	boundary	b_yes	bt	552126.2662	20.61304255	663.4632309	3.337072105
76	a_male	m76	28	13	24	31	22	116	17	26	25	18	30	85	33	18	34	b_final	b_filler_target	boundary	b_yes	hd	567633.2895	20.18697745	772.029745	3.444926734
76	a_male	m76	28	13	24	31	22	116	17	26	25	18	30	85	33	18	34	b_final	b_filler_target	boundary	a_no	bt	534012.5062	19.25788794	624.3600044	3.230279461
76	a_male	m76	28	13	24	31	22	116	17	26	25	18	30	85	33	18	34	b_final	b_filler_target	boundary	a_no	hd	528088.4775	19.03757797	734.96233	3.341058798
76	a_male	m76	28	13	24	31	22	116	17	26	25	18	30	85	33	18	34	b_final	a_target_filler	medial	b_yes	bt	NA	NA	NA	NA
76	a_male	m76	28	13	24	31	22	116	17	26	25	18	30	85	33	18	34	b_final	a_target_filler	medial	b_yes	hd	637324.772	22.64020068	745.8115053	3.543778949
76	a_male	m76	28	13	24	31	22	116	17	26	25	18	30	85	33	18	34	b_final	a_target_filler	medial	a_no	bt	620286.7338	21.73775107	723.591021	3.469990749
76	a_male	m76	28	13	24	31	22	116	17	26	25	18	30	85	33	18	34	b_final	a_target_filler	medial	a_no	hd	654782.2036	22.64693149	760.4622867	3.514836779
76	a_male	m76	28	13	24	31	22	116	17	26	25	18	30	85	33	18	34	a_initial	a_target_filler	boundary	b_yes	bt	574991.5207	21.11150803	716.2197034	3.449121559
76	a_male	m76	28	13	24	31	22	116	17	26	25	18	30	85	33	18	34	a_initial	a_target_filler	boundary	b_yes	hd	465555.9867	16.73046178	660.6577713	3.081420363
76	a_male	m76	28	13	24	31	22	116	17	26	25	18	30	85	33	18	34	a_initial	a_target_filler	boundary	a_no	bt	581008.6919	21.14626477	707.1012102	3.431973092
76	a_male	m76	28	13	24	31	22	116	17	26	25	18	30	85	33	18	34	a_initial	a_target_filler	boundary	a_no	hd	551863.8176	20.30288068	779.9678475	3.520654775
76	a_male	m76	28	13	24	31	22	116	17	26	25	18	30	85	33	18	34	a_initial	b_filler_target	medial	b_yes	bt	576975.3259	20.77761143	661.3294186	3.312781663
76	a_male	m76	28	13	24	31	22	116	17	26	25	18	30	85	33	18	34	a_initial	b_filler_target	medial	b_yes	hd	496266.4703	19.14675374	737.8362015	3.466129599
76	a_male	m76	28	13	24	31	22	116	17	26	25	18	30	85	33	18	34	a_initial	b_filler_target	medial	a_no	bt	693364.546	24.61466049	744.6954037	3.626282028
76	a_male	m76	28	13	24	31	22	116	17	26	25	18	30	85	33	18	34	a_initial	b_filler_target	medial	a_no	hd	590480.4127	21.5446854	730.8076942	3.466181164
77	a_male	m77	22	15	20	40	16	104	13	24	25	24	18	79	32	12	35	b_final	b_filler_target	boundary	b_yes	bt	367705.5563	11.38764589	521.7641118	2.583470798
77	a_male	m77	22	15	20	40	16	104	13	24	25	24	18	79	32	12	35	b_final	b_filler_target	boundary	b_yes	hd	460947.4596	15.46090787	604.7883207	2.916604077
77	a_male	m77	22	15	20	40	16	104	13	24	25	24	18	79	32	12	35	b_final	b_filler_target	boundary	a_no	bt	386867.2244	12.08704454	520.0757241	2.663259157
77	a_male	m77	22	15	20	40	16	104	13	24	25	24	18	79	32	12	35	b_final	b_filler_target	boundary	a_no	hd	469948.5351	15.7422507	593.7271383	2.936626732
77	a_male	m77	22	15	20	40	16	104	13	24	25	24	18	79	32	12	35	b_final	a_target_filler	medial	b_yes	bt	380508.0522	11.88133854	548.283737	2.610934708
77	a_male	m77	22	15	20	40	16	104	13	24	25	24	18	79	32	12	35	b_final	a_target_filler	medial	b_yes	hd	412866.6411	14.23526542	615.4779606	2.853294873
77	a_male	m77	22	15	20	40	16	104	13	24	25	24	18	79	32	12	35	b_final	a_target_filler	medial	a_no	bt	390101.9345	11.98266724	556.1024514	2.617717459
77	a_male	m77	22	15	20	40	16	104	13	24	25	24	18	79	32	12	35	b_final	a_target_filler	medial	a_no	hd	403776.6194	13.60741152	622.2701099	2.803863623
77	a_male	m77	22	15	20	40	16	104	13	24	25	24	18	79	32	12	35	a_initial	a_target_filler	boundary	b_yes	bt	305587.9176	9.653645725	508.2413668	2.468510802
77	a_male	m77	22	15	20	40	16	104	13	24	25	24	18	79	32	12	35	a_initial	a_target_filler	boundary	b_yes	hd	414230.1836	13.6543847	582.5029101	2.7449715
77	a_male	m77	22	15	20	40	16	104	13	24	25	24	18	79	32	12	35	a_initial	a_target_filler	boundary	a_no	bt	394535.9592	12.600532	539.4613677	2.604274901
77	a_male	m77	22	15	20	40	16	104	13	24	25	24	18	79	32	12	35	a_initial	a_target_filler	boundary	a_no	hd	339978.1214	11.27452639	587.1597354	2.639521984
77	a_male	m77	22	15	20	40	16	104	13	24	25	24	18	79	32	12	35	a_initial	b_filler_target	medial	b_yes	bt	392961.1977	13.30627622	551.5647493	2.656777138
77	a_male	m77	22	15	20	40	16	104	13	24	25	24	18	79	32	12	35	a_initial	b_filler_target	medial	b_yes	hd	385038.3615	13.4783922	602.8393219	2.793016582
77	a_male	m77	22	15	20	40	16	104	13	24	25	24	18	79	32	12	35	a_initial	b_filler_target	medial	a_no	bt	389406.9698	12.18406121	548.4993686	2.551282981
77	a_male	m77	22	15	20	40	16	104	13	24	25	24	18	79	32	12	35	a_initial	b_filler_target	medial	a_no	hd	381733.8775	12.96969319	566.9973583	2.699450912
79	b_female	f79	20	30	22	27	26	123	25	31	20	21	26	123	34	46	48	b_final	b_filler_target	boundary	b_yes	bt	508808.7878	16.10658838	609.3184033	2.955081529
79	b_female	f79	20	30	22	27	26	123	25	31	20	21	26	128	34	46	48	b_final	b_filler_target	boundary	b_yes	hd	523962.1722	17.78660703	652.2746262	3.090567388
79	b_female	f79	20	30	22	27	26	123	25	31	20	21	26	128	34	46	48	b_final	b_filler_target	boundary	a_no	bt	465700.8423	14.64612512	612.3100532	2.869878897
79	b_female	f79	20	30	22	27	26	123	25	31	20	21	26	128	34	46	48	b_final	b_filler_target	boundary	a_no	hd	539444.2166	18.67917088	712.1975835	3.264205256
79	b_female	f79	20	30	22	27	26	123	25	31	20	21	26	128	34	46	48	b_final	a_target_filler	medial	b_yes	bt	544231.3797	17.81745712	668.5771967	3.136514507
79	b_female	f79	20	30	22	27	26	123	25	31	20	21	26	128	34	46	48	b_final	a_target_filler	medial	b_yes	hd	534919.8443	17.47463672	673.3799586	3.083247429
79	b_female	f79	20	30	22	27	26	123	25	31	20	21	26	128	34	46	48	b_final	a_target_filler	medial	a_no	bt	480685.2307	15.59139573	634.6094968	2.941108021
79	b_female	f79	20	30	22	27	26	123	25	31	20	21	26	128	34	46	48	b_final	a_target_filler	medial	a_no	hd	484624.2998	16.410223	690.7487552	3.079313697
79	b_female	f79	20	30	22	27	26	123	25	31	20	21	26	128	34	46	48	a_initial	a_target_filler	boundary	b_yes	bt	497728.07	15.43138194	652.1833739	2.961093433
79	b_female	f79	20	30	22	27	26	123	25	31	20	21	26	128	34	46	48	a_initial	a_target_filler	boundary	b_yes	hd	518352.6325	16.77075653	722.1677152	3.159550814
79	b_female	f79	20	30	22	27	26	123	25	31	20	21	26	128	34	46	48	a_initial	a_target_filler	boundary	a_no	bt	544030.789	16.94971619	680.9818055	3.085367324
79	b_female	f79	20	30	22	27	26	123	25	31	20	21	26	128	34	46	48	a_initial	a_target_filler	boundary	a_no	hd	502724.2062	16.39917553	706.8225031	3.100211304
79	b_female	f79	20	30	22	27	26	123	25	31	20	21	26	128	34	46	48	a_initial	b_filler_target	medial	b_yes	bt	420904.3962	12.89597073	582.4960126	2.662662188
79	b_female	f79	20	30	22	27	26	123	25	31	20	21	26	128	34	46	48	a_initial	b_filler_target	medial	b_yes	hd	579401.0518	19.88816256	728.7660949	3.360610699
79	b_female	f79	20	30	22	27	26	123	25	31	20	21	26	128	34	46	48	a_initial	b_filler_target	medial	a_no	bt	486416.4217	15.29001392	622.2297746	2.923085003
79	b_female	f79	20	30	22	27	26	123	25	31	20	21	26	128	34	46	48	a_initial	b_filler_target	medial	a_no	hd	535850.1531	17.5481072	681.0354109	3.101222379
82	a_male	m82	22	21	25	25	21	117	24	27	30	25	11	40	14	11	15	b_final	b_filler_target	boundary	b_yes	bt	503108.1391	19.20875279	638.6115353	3.31502122
82	a_male	m82	22	21	25	25	21	117	24	27	30	25	11	40	14	11	15	b_final	b_filler_target	boundary	b_yes	hd	395533.597	15.58068853	599.6085491	3.001675689
82	a_male	m82	22	21	25	25	21	117	24	27	30	25	11	40	14	11	15	b_final	b_filler_target	boundary	a_no	bt	534485.7517	19.79291311	628.1663257	3.28124725
82	a_male	m82	22	21	25	25	21	117	24	27	30	25	11	40	14	11	15	b_final	b_filler_target	boundary	a_no	hd	577522.202	21.82638477	660.6895675	3.434169477
82	a_male	m82	22	21	25	25	21	117	24	27	30	25	11	40	14	11	15	b_final	a_target_filler	medial	b_yes	bt	485475.4957	17.67941794	633.7059199	3.157378573
82	a_male	m82	22	21	25	25	21	117	24	27	30	25	11	40	14	11	15	b_final	a_target_filler	medial	b_yes	hd	499028.7008	19.52827821	654.6410654	3.307084254
82	a_male	m82	22	21	25	25	21	117	24	27	30	25	11	40	14	11	15	b_final	a_target_filler	medial	a_no	bt	430089.3108	15.42236899	602.1800189	2.942353035
82	a_male	m82	22	21	25	25	21	117	24	27	30	25	11	40	14	11	15	b_final	a_target_filler	medial	a_no	hd	462323.7702	17.63657422	635.9345139	3.165223778
82	a_male	m82	22	21	25	25	21	117	24	27	30	25	11	40	14	11	15	a_initial	a_target_filler	boundary	b_yes	bt	513497.4432	20.10102204	643.3621624	3.346010176
82	a_male	m82	22	21	25	25	21	117	24	27	30	25	11	40	14	11	15	a_initial	a_target_filler	boundary	b_yes	hd	383685.2498	14.15302396	576.6408597	2.84632938
82	a_male	m82	22	21	25	25	21	117	24	27	30	25	11	40	14	11	15	a_initial	a_target_filler	boundary	a_no	bt	500543.9093	19.10654267	616.6389541	3.211419156
82	a_male	m82	22	21	25	25	21	117	24	27	30	25	11	40	14	11	15	a_initial	a_target_filler	boundary	a_no	hd	453417.5355	17.04939115	592.586202	3.044871705
82	a_male	m82	22	21	25	25	21	117	24	27	30	25	11	40	14	11	15	a_initial	b_filler_target	medial	b_yes	bt	613082.0587	23.21416142	670.7821348	3.54014699
82	a_male	m82	22	21	25	25	21	117	24	27	30	25	11	40	14	11	15	a_initial	b_filler_target	medial	b_yes	hd	NA	NA	NA	NA
82	a_male	m82	22	21	25	25	21	117	24	27	30	25	11	40	14	11	15	a_initial	b_filler_target	medial	a_no	bt	555084.7336	20.67946421	658.277704	3.332109635
82	a_male	m82	22	21	25	25	21	117	24	27	30	25	11	40	14	11	15	a_initial	b_filler_target	medial	a_no	hd	567827.077	21.3621141	657.7624757	3.392702645
